prod_id,retailer,product_name,original_number_reviews,rating
P397017,sephora,Amazonian Butter Double-Ended Lip Tint & Crème Duo,8,78
xlsImpprod11911193,ulta,Etch & Sketch Double-Ended Bamboo Liner Brush,8,88
P397018,sephora,Just Cheeky Deluxe Cheek Stain Set,8,76
xlsImpprod10291034,ulta,Professional Start Waterproof Mascara,8,86
xlsImpprod12011139,ulta,Brow Control And Shape Gel,8,92
xlsImpprod12451009,ulta,Aqua Glow Perfecting Primer,8,80
xlsImpprod4320071,ulta,Luxury Lip Stain,8,72
290,mac,275 Medium Angled Shading Brush,8,100
xlsImpprod4760597,ulta,Lash Dash Faux Lashes - Glimmer,8,72
P389312,sephora,Dance Music,8,72
xlsImpprod11061150,ulta,Velvet LBD Bronzer Brush #319,8,96
P393113,sephora,Hide and Sleek Skinny Foundation Retractable Brush,8,68
xlsImpprod12011219,ulta,How To Make Brows Wow,8,88
1392,mac,191 Square Foundation Brush,8,98
P399821,sephora,A Whole Lot Of Love Set,8,80
820,mac,231 Small Shader Brush,8,96
1546,mac,Pencil Sharpener / Small,8,58
xlsImpprod5840048,ulta,Single Baked Eyeshadow,8,72
xlsImpprod6400522,ulta,Curvy #413,8,56
31095,mac,Mineralize Eye Shadow,8,80
xlsImpprod6400486,ulta,Katy Perry Lashes - Banging Beauty,8,90
xlsImpprod10721021,ulta,Lengthening Starter Kit No. 118,8,90
xlsImpprod12011151,ulta,Lengthening Multi Pack Eyelashes No. 115,8,96
33822,mac,Green Gel Cleanser,8,68
P391721,sephora,Makeup Color Base,8,86
P391325,sephora,Blush Brush #20,8,100
xlsImpprod11301105,ulta,I Love Color Shadow Palette,8,58
19311,mac,Mineralize Charged Water Face and Body Lotion,8,86
xlsImpprod11581391,ulta,Eyeliner Feutre Waterproof,8,100
P389103,sephora,Sumptuous Infinite Daring Length + Volume Mascara and Pure Color Envy Sculpting Lipstick,8,82
xlsImpprod6400532,ulta,Strip Lash - 17 Black,8,80
P376096,sephora,The Digital Underground by Madeline Poole,8,82
P382248,sephora,PUNKER Eyes Like Fire Shadow,8,80
P397354,sephora,The Original BB Set,8,78
xlsImpprod11001335,ulta,All About Candies Eyeshadow,8,76
xlsImpprod5900441,ulta,Lashes to Die For Turbo,7,52
xlsImpprod11581483,ulta,Clear Adhesive For Strip Lashes,7,66
P391786,sephora,Josephine,7,80
P393835,sephora,Call My Blush™,7,92
xlsImpprod6500283,ulta,Color Fix Blush Stick,7,86
xlsImpprod12711099,ulta,Swirl Power Cheek Brush,7,88
P392648,sephora,Extra Illuminating Moisture Balm,7,82
P374810,sephora,Gel Nail Cleanser,7,60
P396207,sephora,Buxom® Mascara Duo,7,92
P394176,sephora,Smitten With Kitten Makeup Set,7,68
xlsImpprod5960606,ulta,Velvet Touch Eye Shadow Palette,7,86
P403441,sephora,Bite Mix and Mingle,7,86
P381919,sephora,Superprimer Face Primer - Colour Corrects Dullness In Deeper Skins,7,78
P389182,sephora,Into The Wild Book Collection,7,100
P394344,sephora,Face Forward,7,78
xlsImpprod10791855,ulta,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,7,74
P386286,sephora,Nail Polish and Couture Stickers Duo,7,86
xlsImpprod13121013,ulta,Voluminous Superstar Mascara,7,66
xlsImpprod12991091,ulta,bareSkin Complete Coverage Serum Concealer,7,94
P393458,sephora,Celebrity Lash Trio,7,88
P400177,sephora,Greige Eye Palette,7,80
xlsImpprod12011137,ulta,Brow Ink,7,74
P401710,sephora,Whole Lotta Chubby,7,66
P399702,sephora,Olivia Palermo x Ciaté London The Cheekbone Cheat Blusher Bronzer Duo,7,86
xlsImpprod10111976,ulta,Liquid Light,7,82
P393837,sephora,Pretty Parfait,7,92
P386047,sephora,Bronzing Powder Brush #11,7,86
P382372,sephora,102 Small Foundation Kabuki,7,88
P385620,sephora,Carnavàle Makeup Sponges,7,80
xlsImpprod11061178,ulta,Live Beauty Fully Eye Smudger Brush #221,7,94
33786,mac,Haute & Naughty Waterproof Lash,7,74
xlsImpprod12011201,ulta,Lavender CC Cream,7,82
P398736,sephora,Full Lash Serum,7,94
xlsImpprod3400187,ulta,Modlash Strip Lash - 45 Black,7,80
xlsImpprod11001383,ulta,How To Make Your Face Wow Palette,7,74
xlsImpprod11741085,ulta,bareMinerals Modern Pop Collection Lash Domination Volumizing Mascara,7,82
xlsImpprod11671005,ulta,On-The-Go Pro Performance Makeup Wipes 6 Ct,7,86
xlsImpprod12651019,ulta,Colour Riche La Lacque Lipcolour Stick,7,74
xlsImpprod11851065,ulta,Wonderlash Waterproof Mascara,7,26
36169,mac,Cremesheen Lipstick,7,72
xlsImpprod5100125,ulta,Diamond Collection Tweezer,7,80
xlsImpprod12091183,ulta,Baked Highlighter in Vanilla with Double-Ended Face & Eye Applicator,7,86
P391500,sephora,The System Collector's Edition,7,100
P393410,sephora,Flash Lacquer,7,98
Almay,ulta,Intense i-Color Party Brights,7,78
P388921,sephora,Bronzer & Blush  - Divine,7,54
xlsImpprod5440013,ulta,Waiting For Tonight Color Palette,7,94
xlsImpprod12691011,ulta,Vegas Nay Classic Charm Lashes,7,94
xlsImpprod3650140,ulta,L'Absolu Rouge La Base,7,34
34500,mac,Lightful C Marine-Bright Formula Cleanser,7,88
P385740,sephora,UV Protective Stick Foundation SPF 37,7,82
xlsImpprod12691021,ulta,Vegas Nay Easy Elegance Lashes,7,88
xlsImpprod12441105,ulta,Stippling Brush,7,88
xlsImpprod11351229,ulta,Total Intensity True Metal Shadow,7,88
P379044,sephora,Terracotta Skin Healthy Glow Foundation Second Skin Effect,7,58
P398554,sephora,hakuho-do + SEPHORA PRO Small Teardrop Pointed Highlighter (Kotsubu),7,80
xlsImpprod5840050,ulta,Double Pan Eyeshadow,7,68
P392643,sephora,Prismatic Eye Color Enhancing Shadow Palette,7,88
xlsImpprod11861045,ulta,BB All In 1 Bronzer Blush,7,62
xlsImpprod5400007,ulta,Smart Shade Bronzer Sunkissed,7,72
xlsImpprod5120077,ulta,Oxymoron Matte Gloss,7,78
P388923,sephora,Lip & Cheek Tint - Cat's Meow,7,86
P382406,sephora,210 Small Round Shader Brush,7,100
P397223,sephora,My Favorite Things Best Sellers Collection,7,92
xlsImpprod5120085,ulta,Liptropolis Vol 1,7,72
xlsImpprod11641007,ulta,Travel Size Perfect Prep Poreless Primer,7,88
P393851,sephora,Eye Chalk™ Pastel Eye Pencil,7,86
P385754,sephora,Double-Ended Camouflage Tool,7,74
P392913,sephora,Different Strokes Brush Set,7,94
32549,mac,Matchmaster Concealer,7,82
P390228,sephora,Scissors,7,86
P396331,sephora,Vernis À Lèvres Plump Up Glossy Stain,7,72
xlsImpprod5920334,ulta,Online Only Close Up: PRO Face Tutorial,7,92
637,mac,Rectangle M·A·C / Medium,7,82
P398058,sephora,Prime Protection Dual Action Primer SPF 15,7,86
17361,mac,128 Split Fibre Cheek Brush,7,98
P386633,sephora,Birthday Beautiful Set,7,68
P387711,sephora,Instant Glamification,7,74
1727,mac,Stackable Travel Jars,7,68
xlsImpprod12441113,ulta,Color Correcting Powder,7,52
xlsImpprod12441119,ulta,Mascara Shield,7,60
P394913,sephora,Colorful By Craig & Karl,7,26
P397430,sephora,Still Life Alchemy Skinny Wrap Set,7,66
xlsImpprod2230273,ulta,Perfect Eye Pencil,7,94
P396236,sephora,Diorshow Brow Gel,7,54
xlsImpprod11371075,ulta,Glow and Behold,7,92
xlsImpprod5420017,ulta,Eye Shadow,7,72
xlsImpprod5560023,ulta,Perfect Prep Lip Balm,7,66
P399170,sephora,Pure Color Matte Sculpting Lipstick,7,100
P393272,sephora,Express Cleansing & Purifying Wipes,7,80
P390417,sephora,Deluxe Lip & Eye Palette,7,68
P394915,sephora,Craig & Karl Colorful 5,7,72
P402123,sephora,Jem and The Holograms:  Truly Outrageous Eyeshadow Palette,7,92
P394180,sephora,Lip Lustre,7,88
P398023,sephora,Eye Pencil To Go,7,72
404,mac,34 Lash,7,82
P377389,sephora,Glo™ Lip Care,7,74
P393353,sephora,Marsala Pro Angled Blush Brush #49,7,92
xlsImpprod12781043,ulta,Ultra Cover & Concealer Palette,7,62
P393097,sephora,Pro Pointed Brow #35,7,98
P383342,sephora,Pure Color Instant Intense EyeShadow Trio,7,86
xlsImpprod11581469,ulta,Natural Demure Black Lashes,7,86
P384328,sephora,Illuminating Powder Foundation - Empty Compact,7,42
xlsImpprod12801035,ulta,Brow Beater Microfine Brow Pencil and Brush,7,82
1249,mac,Beauty Powder,7,82
P393406,sephora,Designer Lift Smoothing Firming Foundation SPF 20,7,88
P400889,sephora,Full Coverage Cream Foundation,7,92
P400007,sephora,Lip Insurance Glossy Lip Primer,7,88
xlsImpprod5050145,ulta,Blush Subtil Palette,7,94
P378276,sephora,The Lipgloss Intense Colour Lipgloss,7,98
P399926,sephora,Take It All Off,7,88
P394591,sephora,Leg and Body Cover Broad Spectrum SPF 15,7,66
xlsImpprod11861037,ulta,BB All In 1 Balm Stick SPF50,7,68
xlsImpprod10521069,ulta,Honey Bronze Shimmering Dry Oil,7,68
P382415,sephora,154 Buffer Blush Brush,7,94
P393133,sephora,Diorshow Khôl Stick,7,66
P393800,sephora,Nude Interlude Color Balm Lipstick,7,74
xlsImpprod6400470,ulta,Naturalite Superfull Eyelashes Triple-pack 080,7,80
P387973,sephora,Touche Éclat Or Rose - Radiant Touch,7,78
35481,mac,137 Long Blending Brush,7,100
P393636,sephora,The New White,7,78
xlsImpprod5320043,ulta,bareMinerals Soft Focus Face Brush,7,98
351,mac,204 Lash Brush,7,92
xlsImpprod11001349,ulta,Lash Mania Waterproof Mascara,7,78
xlsImpprod10791919,ulta,Even Better Makeup Broad Spectrum SPF 15,7,72
P385272,sephora,ASAP Limited Edition Two Pack,7,88
xlsImpprod11741079,ulta,bareMinerals Modern Pop Collection Marvelous Moxie Lipstick,7,78
xlsImpprod11911119,ulta,Spackle Under Make-up Primer Broad Spectrum SPF 30,7,94
xlsImpprod11061108,ulta,Live Beauty Fully Flawless Powder Brush #202,7,88
xlsImpprod6480232,ulta,CC Cream,7,88
P399204,sephora,Dinoplatz Escalator Mascara,7,94
xlsImpprod12291871,ulta,Spackle Eyelid Invisible Eye Primer,7,100
xlsImpprod12011141,ulta,Brow Nourishing Oil,6,84
xlsImpprod5930010,ulta,High Eye-Q Drama Liner,6,70
xlsImpprod10561001,ulta,Lip Lover,6,84
xlsImpprod13091139,ulta,24/7 Waterline Eye Pencil,6,64
xlsImpprod5420027,ulta,Lip Lustre,6,96
xlsImpprod12091229,ulta,Iconoclast Infinite Lacquer Liner,6,64
xlsImpprod11001363,ulta,BB Creme,6,56
xlsImpprod10111473,ulta,Brush iQ Brow Brush,6,86
xlsImpprod12231051,ulta,Velvet Touch Eye Brush Set,6,74
P400512,sephora,Ombré Obsession Face Palette,6,80
xlsImpprod10921050,ulta,Bronzing Skin Perfector,6,96
xlsImpprod5220109,ulta,Professional Smudger Brush,6,86
xlsImpprod12741001,ulta,Intensify Me! Liquid Liner,6,76
xlsImpprod6371224,ulta,Crème Glaze Eye Shadow Palette,6,84
P395515,sephora,Limited Edition Enamored Hi-Shine Nail Lacquer,6,90
xlsImpprod12011177,ulta,Smokey Eyes Set,6,86
xlsImpprod10291030,ulta,Professional Super Thick Lash Waterproof Mascara,6,76
xlsImpprod11351227,ulta,Total Intensity Total Wear Shadow Stick,6,70
P396037,sephora,Perfect Pink,6,80
P385759,sephora,Not So Slick Oil-Absorbing Blotting Papers,6,70
P385534,sephora,#011 Small Blush/Powder Brush,6,80
P399344,sephora,KissKiss Roselip,6,76
33820,mac,Prep + Prime Blemish Control Gel,6,100
31461,mac,M·A·C Studio Nail Lacquer,6,80
P377170,sephora,The Khol Pencil Intense Khol Eye Crayon,6,70
xlsImpprod10641010,ulta,Tutorials: Eye Liner,6,86
P392223,sephora,Nail Apothecary 6 Piece Lacquer Set,6,86
xlsImpprod760048,ulta,Mascara,6,66
P400009,sephora,Miraculous Maracuja Makeup Setting Spray,6,64
xlsImpprod12831199,ulta,Lip Primer,6,46
P399808,sephora,No Eyeshadow Eyeshadow,6,66
xlsImpprod5310277,ulta,Online Only All-In-One BB Cream,6,76
xlsImpprod5220111,ulta,Professional Stippling Brush,6,86
P393426,sephora,Couture Eye Primer,6,76
xlsImpprod6380089,ulta,Natural Accent Lashes,6,64
P399644,sephora,Macaron Lip Balm,6,94
P395329,sephora,Terracotta Summer Limited Edition Bronzing Powder,6,94
P397101,sephora,Terracotta Face & Eyes Palette,6,86
P394168,sephora,Pointilliste Mascara,6,66
P396522,sephora,Blooming Blush Brush,6,90
P384911,sephora,Sparktacular Gel Kit,6,76
xlsImpprod11851099,ulta,Bombshell Powder Brow & Liner,6,40
P393854,sephora,Glow Pop™ Crème Bronzer,6,84
P384763,sephora,Double Wear Stay-in Place Brow Lift Duo,6,66
xlsImpprod3650088,ulta,Oscillation Power Booster,6,90
xlsImpprod5200429,ulta,My Waterproof Lashes Defining Mascara,6,56
P393440,sephora,Eyes To Kill 4 Color Eyeshadow Palette,6,60
xlsImpprod11971001,ulta,Instant Light Natural Lip Perfector,6,86
xlsImpprod11061134,ulta,Velvet Luxe Goddess Kabuki Brush #306,6,100
P391719,sephora,MODSTER Eyeliner Travel Size Duo,6,80
xlsImpprod12331047,ulta,Limited Edition Summer Lip Gloss Collection,6,74
P394327,sephora,Courrèges Estée Lauder Eye Amplifier,6,84
P394889,sephora,Liquid Chrome™ Metallic Eyeliner,6,74
xlsImpprod12181011,ulta,Online Only Perfection Stick,6,100
P390934,sephora,Tree Trinket Nail Duo,6,74
P303406,sephora,Noir G de Guerlain Mascara Refill,6,84
P381718,sephora,Satin Matte Eye Colour,6,70
P398442,sephora,Couture Variation 10 Color Eye Palette,6,100
xlsImpprod11061170,ulta,Live Beauty Fully All-Over Shadow Brush #216,6,100
xlsImpprod10921036,ulta,Color Brilliance Lustrous Lipstick,6,90
xlsImpprod10721023,ulta,Naturals No. 031,6,94
xlsImpprod10881166,ulta,Flamed Out Shadow Pencil,6,76
P390964,sephora,Le Vernis Black Glittering Nail Lacquer & Top Coat,6,60
17330,mac,Manicure File,6,50
P397377,sephora,Colorful Blush,6,86
300,mac,Blot Film,6,84
xlsImpprod12011157,ulta,Lashfix,6,96
P394173,sephora,Auto-Graphique Eyeliner,6,84
xlsImpprod12041919,ulta,Makeup Removing Oil Cleanser,6,54
xlsImpprod4270193,ulta,Cream + Powder Bronzer Duo,6,84
P383025,sephora,Tapered Face Brush,6,74
P388500,sephora,Sexyback Lip And Nail Duet,6,96
P398944,sephora,Shine Bright Statement Lash Essentials,6,84
17363,mac,234 Split Fibre Eye Blending Brush,6,100
626,mac,Rectangle M·A·C / Small,6,90
P395107,sephora,Matte + Blemish Pencil,6,50
P397825,sephora,Volumizing Lip & Cheek Tint,6,80
P376898,sephora,The Eyeshadow Smooth Eye Colour Duo,6,84
xlsImpprod10641002,ulta,Rockateur Lip Gloss,6,94
P388945,sephora,Blacquer and Bleu Five-Piece Eye Essentials Collection,6,64
P392702,sephora,BROWFOOD Brow Enhancing Gelfix,6,96
xlsImpprod11061148,ulta,Velvet Luxe Plush Blush Brush #316,6,90
xlsImpprod3420115,ulta,Ultimate Slant Tip Tweezer,6,76
P394225,sephora,Lip & Mix Lip Pigment,6,70
P389827,sephora,New Heights False Eyelash Kit,6,84
17353,mac,Brush Roll M·A·C / Large,6,56
1717,mac,Compact Powder Puff / 2,6,64
xlsImpprod5560017,ulta,Liquid Face Defender Blush,6,90
P398084,sephora,Blush 101 Face Palette,6,66
1345,mac,184 Duo Fibre Fan Brush,6,86
xlsImpprod11061132,ulta,Velvet Luxe Plush Foundation Brush #304,6,86
33784,mac,Veluxe Pearlfusion Shadow Trio,6,96
22074,mac,PRO Lip Palette / 6 Modern Browns,6,96
xlsImpprod2890005,ulta,Bronzer Brush,6,96
xlsImpprod3820235,ulta,Angel Lash,6,90
P217323,sephora,Secur ' Eyes Delicate Eye Make-Up Remover,6,50
P393134,sephora,House Of Pinks 5-Colour Eyeshadow,6,66
P400920,sephora,Perfect Matifying Primer,6,74
P391924,sephora,Lash Discovery Duo,6,90
P395619,sephora,Diorsnow UV Shield BB Crème Broad Spectrum SPF 50,6,84
xlsImpprod6400538,ulta,Strip Lash - 14 Black,6,56
P386704,sephora,Colorful Eyeshadow - Gray Lace,6,100
P381817,sephora,Diorskin Nude Skin-Glowing Makeup SPF 15,6,96
P400180,sephora,Bobbi Brown University Lip Palette,6,94
xlsImpprod5560041,ulta,Lightwand,6,74
xlsImpprod5580025,ulta,The Pretty Pair,6,94
xlsImpprod12011161,ulta,Exaggerate Eyelashes No. 143,6,74
P398422,sephora,Ultimate Full Lash Perfecting Mascara,6,54
xlsImpprod10721019,ulta,Volume Starter Kit No. 101,6,96
P386419,sephora,Paired In Purple,6,86
xlsImpprod11061106,ulta,Live Beauty Fully Flawless Foundation Brush #201,6,100
P398556,sephora,hakuho-do + SEPHORA PRO Large Teardrop Pointed Powder Brush (Otsubu),6,86
xlsImpprod10111046,ulta,Straight Cut Brow Brush #20,6,96
P390421,sephora,Light Brow Kit,6,66
P310926,sephora,Kabuki Bronzer Brush,6,74
xlsImpprod11351231,ulta,Total Intensity Color Rush Shadow,6,96
P393952,sephora,Kevyn Aucoin Contour Brush,6,84
P399019,sephora,Effortless Eyebrow Definer,6,86
P388015,sephora,Sculpting Foundation Brush 2,6,76
xlsImpprod11351219,ulta,Volum' Express The Falsies Big Eyes Mascara,6,50
P400558,sephora,Sheer Voile Lip Colour,5,96
P392915,sephora,Pocket Professionals Mini Airbrush Set,5,100
xlsImpprod11911111,ulta,Fortifying Lashes Eyelash Primer,5,88
xlsImpprod11951107,ulta,Le Duo Stick,5,68
xlsImpprod6420006,ulta,Precision Cheek Brush #7,5,96
xlsImpprod12011143,ulta,Brow Tame & Define Wax,5,96
P382368,sephora,Once Bitten Gel Kit,5,48
P382377,sephora,126 Medium Powder Brush,5,84
xlsImpprod3820231,ulta,Prima Donna Lash,5,72
P400600,sephora,Kohliner,5,100
xlsImpprod5960616,ulta,Lash Lengthening Mascara,5,40
xlsImpprod12291857,ulta,"Limited Edition Lights, Camera, Lashes Precision Longwear Liner",5,56
P395206,sephora,Pointed Eyeliner Brush,5,92
P400500,sephora,Double Wear Makeup To Go,5,84
P393980,sephora,Perfect Match Double Wear Makeup Kit,5,72
xlsImpprod11061162,ulta,Airbrush All-Over Shadow Brush #119,5,88
P376896,sephora,The Illuminator Glow Illuminating Powder,5,56
xlsImpprod6320756,ulta,Smart Shade CC Concealer + Brightener,5,56
P396525,sephora,Seamless Shaping & Finish Brush,5,68
P395363,sephora,Astonish Lash Trio,5,68
P389129,sephora,The Six,5,84
P386627,sephora,Pure Color Cheek Rush,5,80
xlsImpprod4620021,ulta,Normaderm Total Mat Anti-Shine Mattifier,5,88
P395681,sephora,Lashes to the Extreme,5,80
P403485,sephora,Ultra Shine Holographic Lip Gel,5,100
P391501,sephora,Delete X Treat - 4-piece Nail Care Set,5,84
P398339,sephora,Pro Winged Liner #37,5,56
xlsImpprod6430313,ulta,Multi Correxion 5 In 1 Perfecting Cream SPF 25,5,44
P399171,sephora,Kajal D'Orient Eye Liner,5,52
P400896,sephora,Lipstick,5,100
P399955,sephora,Nocturnal Nudes Beauty Essentials Set,5,100
P309206,sephora,Complexion Enhancer SPF 15,5,80
xlsImpprod5640298,ulta,Online Only HD Picture Perfect Lip Primer,5,68
xlsImpprod12841033,ulta,Backlight Priming Filter,5,84
xlsImpprod5900552,ulta,Hunger Games Collection - Lipslicks Smoochies Sizzle Gloss,5,92
xlsImpprod10721039,ulta,Pop Balm,5,96
22394,mac,215 Medium Shader Brush,5,100
xlsImpprod6400227,ulta,Color Collection Eye Shadow Crease Brush,5,96
9618,mac,Mixing Medium Shine,5,68
xlsImpprod12441101,ulta,Mattifying Finish CC Brush,5,88
xlsImpprod12931201,ulta,Jasmine Iris Oil Control Primer,5,80
xlsImpprod10881208,ulta,Electric Purple Eyeliner Pencil,5,52
P394164,sephora,Diaphane Loose Powder Cartridge,5,80
xlsImpprod10291032,ulta,Professional Start Mascara,5,72
33813,mac,Studio Finish Concealer Duo,5,84
xlsImpprod10921026,ulta,Instalush Partial False Lashes,5,80
P402127,sephora,Jem and The Holograms: Truly Outrageous Liquid Lip Set,5,100
P391920,sephora,Face Color Enhancing Trio,5,88
xlsImpprod6400229,ulta,Color Collection Eyeshadow Fluff Brush,5,88
P390128,sephora,Ornament Lip Gloss - Universal Pink,5,84
xlsImpprod5420019,ulta,High Definition Cake Eyeliner,5,84
xlsImpprod12191251,ulta,ScandalEyes Kate Moss Mascara,5,64
xlsImpprod2850041,ulta,Eyeshadow Brush,5,84
xlsImpprod6400542,ulta,Marchesa Mirror Compact,5,88
xlsImpprod11351237,ulta,Velvety Smoky Eye Pencil Waterproof,5,56
P398078,sephora,"WORK, WEEKEND, WOW™ READY® Eyeshadow Palette",5,100
P398965,sephora,Rose Lip Conditioner,5,68
P399708,sephora,Balm for Lips to Kiss,5,72
xlsImpprod6320477,ulta,TruMagic Bronzer Sunkisser,5,72
P386750,sephora,ASAP 5-finger- Real Nail Lacquer Appliqués,5,92
xlsImpprod11861031,ulta,CC+ Compact Cream SPF30,5,72
xlsImpprod11851087,ulta,PhotoReady Primer + Eyeshadow,5,52
xlsImpprod10921004,ulta,Instaflare Partial False Lashes,5,76
P397683,sephora,Chromatic Mix – Water Base,5,92
xlsImpprod11861093,ulta,La Fleur 5pc Lip Gloss Set,5,80
xlsImpprod12231047,ulta,Crease Blending Brush,5,92
P393441,sephora,Waterproof Smooth Silk Eye Pencil,5,64
xlsImpprod12441149,ulta,Glamour Black Multipack 105,5,92
xlsImpprod10991315,ulta,La Base Pro Pore Eraser,5,100
P387688,sephora,Perfect Pink Brush Set,5,64
xlsImpprod4190105,ulta,Square Compact Mirror,5,84
P394227,sephora,Patent Pout™ Lip Lacquer,5,88
xlsImpprod12441109,ulta,Eye Perfecting CC Brush,5,64
P393407,sephora,Fluid Master Primer,5,84
xlsImpprod3820233,ulta,Big Spender Lash,5,76
P395321,sephora,The One Perfecting Brush in Blushed Copper,5,80
P270604,sephora,Touch Up Brush,5,100
30832,mac,127 Split Fibre Face Brush,5,80
xlsImpprod2850035,ulta,Blush Brush,5,60
P396437,sephora,Full Face of Gorgeous Color Collection,5,96
xlsImpprod6400221,ulta,BCA Pro Eyelash Curler,5,92
34506,mac,Lightful C Marine-Bright Formula Softening Lotion,5,100
P401598,sephora,Luxe Lip Color - Pale Mauve,5,76
xlsImpprod12801049,ulta,DramaLASH Mascara,5,92
prod1901186,ulta,Square Tip Micro Fine Tweezer,5,92
P382402,sephora,148 Blending Blush Brush,5,68
P392886,sephora,Crescent White BB Creme SPF 50,5,88
9617,mac,Mixing Medium Matte,5,80
P376909,sephora,Foundation Brush,5,60
xlsImpprod6400510,ulta,Individual Lashes Fine To Full - Black,5,60
P376090,sephora,Large Concealer Brush #8,5,76
xlsImpprod12741015,ulta,Easy to Use Jumbo Eyeliner Pen,5,64
xlsImpprod10291028,ulta,Professional Super Thick Lash Mascara,5,84
17331,mac,Luxury Powder Puff,5,100
17318,mac,Brush Canister / Small,5,88
P390949,sephora,Kisskiss Holiday Look Trio,5,76
xlsImpprod10111978,ulta,Pro Performance Makeup Wipes 20 Ct,5,84
P393976,sephora,Cheek Me Out!,5,92
P385547,sephora,Mister Eraser Imperfection Correcting Pen,5,60
P396721,sephora,BAMBOO BRONZER Longwear Bronzing Powder,5,96
